,accuracy,accuracy_diff,accuracy_ratio,balanced_accuracy,balanced_accuracy_diff,balanced_accuracy_ratio,brier_score_loss,ece,ece_quantile,equalized_odds_diff,equalized_odds_ratio,fnr,fnr_diff,fnr_ratio,fpr,fpr_diff,fpr_ratio,log_loss,model_name,n_negatives,n_positives,n_samples,ppr,ppr_diff,ppr_ratio,precision,precision_diff,precision_ratio,predictions_path,roc_auc,threshold,tnr,tnr_diff,tnr_ratio,tpr,tpr_diff,tpr_ratio,config_batch_size,config_context_size,config_correct_order_bias,config_dataset_hash,config_dataset_name,config_dataset_subsampling,config_feature_subset,config_few_shot,config_model_hash,config_model_name,config_numeric_risk_prompting,config_population_filter,config_reuse_few_shot_examples,config_seed,config_task_hash,config_task_name,base_name,name,is_inst,num_features,uses_all_features,fit_thresh_on_100,fit_thresh_accuracy,optimal_thresh,optimal_thresh_accuracy,score_stdev,score_mean
Meta-Llama-3-8B__ACSPublicCoverage__-1__QA,0.2984388863997751,0.24550025621316937,0.4876516392072987,0.5,0.0,1.0,0.37901524163613354,0.41310218776326124,0.41310218776327884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9722009191464476,meta-llama--Meta-Llama-3-8B,79858,33971,113829,1.0,0.0,1.0,0.2984388863997751,0.24550025621316937,0.4876516392072987,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-8B_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-8B_bench-2578407905/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.5450499441120747,0.5,0.0,0.0,0.0,1.0,0.0,1.0,10,600,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,1690735880,Meta-Llama-3-8B,False,,False,42,2726196641,ACSPublicCoverage,Meta-Llama-3-8B,Llama 3 8B,False,-1,True,0.7058346839546191,0.5020337523829604,0.7186131386861314,0.5840427307628109,0.021954999352227708,0.7115410741630506
Meta-Llama-3-8B__ACSPublicCoverage__-1__Num,0.341591334369976,0.22536190110171667,0.5296795107442435,0.5239549018353062,0.029215595183436416,0.9447945309069932,0.24775052164501143,0.1962297103547211,,0.09281706138640722,0.0,0.023667245591828326,0.034385871019534386,0.0,0.9284229507375592,0.09281706138640722,0.9071829386135928,0.6873897935988321,meta-llama--Meta-Llama-3-8B,79858,33971,113829,0.9427210991926486,0.07672370376739668,0.9232762962326033,0.30907938756301895,0.24226641414141417,0.4944005270092226,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-8B_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-8B_bench-613881308/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.5067946775273836,0.5,0.07157704926244084,0.09281706138640718,0.0,0.9763327544081717,0.034385871019534386,0.9656141289804656,10,600,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,1621503905,Meta-Llama-3-8B,True,,False,42,3037205103,ACSPublicCoverage,Meta-Llama-3-8B,Llama 3 8B,False,-1,True,0.5067,0.3416001194774618,0.5067,0.3416001194774618,0.06859191817609722,0.49460401742965343
Yi-34B__ACSEmployment__-1__QA,0.6164438168047439,0.13566864581226268,0.7914891282482674,0.6321100919378884,0.12511327000828631,0.8063533621926658,0.22543066969339162,0.08443313468909056,0.08157200254197064,0.4221918827598647,0.2696080428254341,0.19963200218072782,0.42219188275986475,0.2696080428254341,0.5361478139434955,0.40071169243345917,0.3444260876406262,0.641903829338414,01-ai--Yi-34B,176871,146740,323611,0.6559573067664572,0.39673857008526153,0.42261630844285847,0.553272877164056,0.23120491291239414,0.5931522090102439,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-01-ai--Yi-34B_task-ACSEmployment/01-ai--Yi-34B_bench-553363680/ACSEmployment_full_seed-42_hash-1059916037.test_predictions.csv,0.698977599047243,0.5,0.46385218605650447,0.40071169243345917,0.4924318562509517,0.8003679978192721,0.4221918827598647,0.49986580411764103,10,600,False,1059916037,ACSEmployment_full_seed-42_hash-1059916037,,full,,2703600563,Yi-34B,False,,False,42,2214502198,ACSEmployment,Yi-34B,Yi 34B,False,-1,True,0.5621046578493387,0.6373639956614577,0.5311190903650509,0.629579958654063,0.11464011846268779,0.5162314122214405
Yi-34B__ACSEmployment__-1__Num,0.5019236058106801,0.2636736994685135,0.48669028657427726,0.5436463396437541,0.05061941439591977,0.9091266982997824,0.2317262713566597,0.12813192382257999,,0.11642804164769005,0.0,0.008245877061469266,0.018232931726907632,0.0,0.9044614436510225,0.11642804164769005,0.8816943779008664,0.6523690454994788,01-ai--Yi-34B,176871,146740,323611,0.9440439292854693,0.07537590363619073,0.9237617576333913,0.47636193425269147,0.264958399453173,0.4742709376793814,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-01-ai--Yi-34B_task-ACSEmployment/01-ai--Yi-34B_bench-3970743114/ACSEmployment_full_seed-42_hash-2438922321.test_predictions.csv,0.6598445987883939,0.5,0.09553855634897751,0.1164280416476901,0.11996037290166267,0.9917541229385307,0.018232931726907653,0.9817670682730923,20,600,False,2438922321,ACSEmployment_full_seed-42_hash-2438922321,,full,,2792087967,Yi-34B,True,,False,42,1654031068,ACSEmployment,Yi-34B,Yi 34B,False,-1,True,0.75,0.6378306052637271,0.56,0.6400122369140727,0.10595632239255791,0.5477690807790836
Meta-Llama-3-8B__ACSEmployment__-1__Num,0.45516994168925035,0.26295999814632554,0.4725365625857627,0.5015774208321319,0.00877192982456143,0.9827586206896551,0.2351660174238951,0.14729483628145107,,0.01754385964912286,0.0,0.0,0.0,0.0,0.9968451583357362,0.01754385964912286,0.9824561403508771,0.659116872029314,meta-llama--Meta-Llama-3-8B,176871,146740,323611,0.9982757075624747,0.01091703056768556,0.9890829694323144,0.4542288726617614,0.26249922692594835,0.47297370708387654,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-3789856382/ACSEmployment_full_seed-42_hash-2438922321.test_predictions.csv,0.7512815871244735,0.5,0.0031548416642637853,0.017543859649122806,0.0,1.0,0.0,1.0,10,600,False,2438922321,ACSEmployment_full_seed-42_hash-2438922321,,full,,900767105,Meta-Llama-3-8B,True,,False,42,1654031068,ACSEmployment,Meta-Llama-3-8B,Llama 3 8B,False,-1,True,0.5929,0.6806103624413261,0.5929,0.6806103624413261,0.11109829463647865,0.6007404855335576
Meta-Llama-3-8B__ACSEmployment__-1__QA,0.45345182951135776,0.2620419879334619,0.47340830073880924,0.500005653838108,7.63009308714091e-05,0.9998474214220322,0.34083599930361697,0.336573858065988,0.3365738580659696,0.00015260186174270718,0.0,0.0,0.0,0.0,0.999988692323784,0.00015260186174270718,0.9998473981382573,0.9081710125586697,meta-llama--Meta-Llama-3-8B,176871,146740,323611,0.9999938197403673,9.835743090391702e-05,0.9999016425690961,0.4534484516808865,0.2620419879334619,0.47340830073880924,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-8B_task-ACSEmployment/meta-llama--Meta-Llama-3-8B_bench-3068116487/ACSEmployment_full_seed-42_hash-1059916037.test_predictions.csv,0.7554876147282096,0.5,1.130767621599923e-05,0.00015260186174271325,0.0,1.0,0.0,1.0,10,600,False,1059916037,ACSEmployment_full_seed-42_hash-1059916037,,full,,2697411362,Meta-Llama-3-8B,False,,False,42,2214502198,ACSEmployment,Meta-Llama-3-8B,Llama 3 8B,False,-1,True,0.7981859410430839,0.6952668481602912,0.7982719308772351,0.7001616137893953,0.056030807192162614,0.7900195073176987
gemma-2-9b-it__ACSTravelTime__-1__QA,0.598063614359254,0.18600000000000005,0.7519999999999999,0.6199084196616779,0.12744934390504015,0.8163861055444221,0.22589014007848437,0.06814408426627115,0.06062955769944331,0.5274261603375527,0.2088607594936709,0.20303336703741154,0.5274261603375527,0.2088607594936709,0.5571497936392328,0.3952048417132216,0.33601877199843566,0.6446074938485084,google--gemma-2-9b-it,82380,64285,146665,0.662264343912999,0.5054077898313946,0.29774579464711354,0.5274629109141263,0.44594594594594594,0.27205882352941174,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSTravelTime/google--gemma-2-9b-it_bench-3980591025/ACSTravelTime_full_seed-42_hash-969596235.test_predictions.csv,0.6730848583300464,0.5,0.44285020636076716,0.3952048417132216,0.505993947858473,0.7969666329625885,0.5274261603375527,0.38725490196078427,20,600,False,969596235,ACSTravelTime_full_seed-42_hash-969596235,,full,,3368624691,gemma-2-9b-it,False,,False,42,78666164,ACSTravelTime,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.4687126345157433,0.582067978045205,0.5155050660116671,0.6173183786179388,0.15193193936348223,0.4989413566971607
gemma-2-9b-it__ACSTravelTime__-1__Num,0.5572426959397266,0.29978107436936346,0.6184604508026283,0.49820730946267344,0.02731302452821438,0.9467928093606214,0.23624923737769754,0.03322578665752655,,0.15897435897435896,0.14439095828801932,0.9802908921210236,0.15897435897435896,0.8397932816537468,0.02329448895362952,0.1197852658396773,0.14439095828801932,0.6566195859612577,google--gemma-2-9b-it,82380,64285,146665,0.021722974124705963,0.12361748439160591,0.13467760925875857,0.39767733835530444,0.4197470817120622,0.22946428571428573,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSTravelTime/google--gemma-2-9b-it_bench-403974436/ACSTravelTime_full_seed-42_hash-206656229.test_predictions.csv,0.565351276029527,0.5,0.9767055110463705,0.1197852658396773,0.8777433484499063,0.019709107878976433,0.15897435897435896,0.046153846153846156,20,600,False,206656229,ACSTravelTime_full_seed-42_hash-206656229,,full,,3880920957,gemma-2-9b-it,True,,False,42,3731140739,ACSTravelTime,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.45,0.5166604165956431,0.45,0.5166604165956431,0.11860003920648295,0.4234670848532371
gemma-7b__ACSIncome__-1__QA,0.3678822469209973,0.26881686356998147,0.39930817341763114,0.5000047520837887,4.4338033164836865e-05,0.9999113317964178,0.27370093075405827,0.24075444277617683,0.2630514095893223,8.867606632967373e-05,0.0,0.0,0.0,0.0,0.9999904958324225,8.867606632967373e-05,0.9999113239336703,0.7408384751231668,google--gemma-7b,105217,61233,166450,0.9999939921898467,6.684491978614648e-05,0.9999331550802139,0.3678784492547267,0.26881686356998147,0.39930817341763114,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-7b_task-ACSIncome/google--gemma-7b_bench-1312809149/ACSIncome_full_seed-42_hash-3282105456.test_predictions.csv,0.7601433882694164,0.5,9.504167577482726e-06,8.867606632969761e-05,0.0,1.0,0.0,1.0,20,600,False,3282105456,ACSIncome_full_seed-42_hash-3282105456,,full,,728031278,gemma-7b,False,,False,42,662640833,ACSIncome,gemma-7b,Gemma 7B,False,-1,True,0.6224116930572473,0.6852568338840492,0.6187363834422658,0.6730429558425953,0.04105265105588829,0.6061095512483694
gemma-7b__ACSIncome__-1__Num,0.7255932712526284,0.08057080249863102,0.8988721691739888,0.7426971956776969,0.14027766216971627,0.8189338211148725,0.19989851607089215,0.1525079002703643,,0.5115778355541112,0.13031767955801105,0.19257589861675894,0.5115778355541112,0.13031767955801105,0.3220297100278472,0.2906688687035508,0.3295238095238095,0.6121274545030604,google--gemma-7b,105217,61233,166450,0.5005947732051668,0.45272483774595657,0.30640782828282825,0.5933584561470885,0.19554924242424243,0.6910994764397905,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-7b_task-ACSIncome/google--gemma-7b_bench-3131725898/ACSIncome_full_seed-42_hash-1634456007.test_predictions.csv,0.7990278906817077,0.5,0.6779702899721528,0.2906688687035507,0.6608863198458576,0.807424101383241,0.5115778355541112,0.44595010779180777,20,600,False,1634456007,ACSIncome_full_seed-42_hash-1634456007,,full,,2132135893,gemma-7b,True,,False,42,127998692,ACSIncome,gemma-7b,Gemma 7B,False,-1,True,0.54,0.7419885851607089,0.51,0.725731450886152,0.2408684650549497,0.5181769900871132
gemma-2-9b-it__ACSPublicCoverage__-1__Num,0.3845680801904611,0.20814437612093262,0.5656117367910971,0.5502202903781129,0.059790926222521246,0.8931906120272591,0.4106139112177038,0.45520394627005856,,0.17064776984759356,0.0,0.03885667186718083,0.051065917402551064,0.0,0.8607027473765935,0.17064776984759356,0.8293522301524064,1.131628255491568,google--gemma-2-9b-it,79858,33971,113829,0.8906781224468281,0.13771204657961655,0.8622879534203834,0.3220496128618632,0.2394251480883145,0.500330125728735,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSPublicCoverage/google--gemma-2-9b-it_bench-4284656888/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.6286051225441364,0.5,0.13929725262340656,0.17064776984759353,0.0,0.9611433281328192,0.051065917402551064,0.9489340825974489,20,600,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,2362284388,gemma-2-9b-it,True,,False,42,3037205103,ACSPublicCoverage,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.75,0.4448690579729243,0.85,0.6238568378884116,0.14398515483251395,0.7536384401163146
gemma-2-9b-it__ACSPublicCoverage__-1__QA,0.6683094817665094,0.21440982856736118,0.6941816221557169,0.5893507198526626,0.16117203230206334,0.736974600636861,0.23508640037211417,0.1563711550318802,0.15776886659694045,0.30614973262032086,0.34195402298850575,0.6065173235995408,0.1847198203663296,0.7447507936756173,0.21478123669513385,0.30614973262032086,0.34195402298850575,0.7069816942031608,google--gemma-2-9b-it,79858,33971,113829,0.2681126953588277,0.2140494442707131,0.5104782274504561,0.4379894491955831,0.4122594440484675,0.371304347826087,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSPublicCoverage/google--gemma-2-9b-it_bench-3537433315/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.6073353076368351,0.5,0.7852187633048662,0.30614973262032086,0.6359300476947536,0.3934826764004592,0.1847198203663295,0.5993371956009428,20,600,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,678500988,gemma-2-9b-it,False,,False,42,2726196641,ACSPublicCoverage,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.5312350977587029,0.6770594488223564,0.6225937183383992,0.6980997812508236,0.27921408945080706,0.34052717011827804
gemma-2-27b__ACSMobility__-1__QA,0.6032466905014977,0.15809005442850066,0.78419452887538,0.4983380869654286,0.2101045406738476,0.6973164136994174,0.26976071700159393,0.21859983176216338,0.22099217706589458,0.36904761904761907,0.5079365079365079,0.7247354979934331,0.36904761904761907,0.5079365079365079,0.27858832807570977,0.07616146230007614,0.7518610421836229,0.8103344459909867,google--gemma-2-27b,45648,16446,62094,0.2777079911102522,0.0848406546080965,0.7394179894179893,0.26252609603340293,0.31043956043956045,0.33136094674556216,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-27b_task-ACSMobility/google--gemma-2-27b_bench-1323834523/ACSMobility_full_seed-42_hash-1600556545.test_predictions.csv,0.49436680716833886,0.5,0.7214116719242902,0.07616146230007625,0.9009900990099009,0.27526450200656694,0.36904761904761907,0.40384615384615385,20,600,False,1600556545,ACSMobility_full_seed-42_hash-1600556545,,full,,25229586,gemma-2-27b,False,,False,42,3534097513,ACSMobility,gemma-2-27b,Gemma 2 27B,False,-1,True,0.3208785660186821,0.5413405482011144,0.8670360110803325,0.7194575965471705,0.2644080179481101,0.3260380103255463
gemma-2-27b__ACSMobility__-1__Num,0.6565529680806519,0.1907013396375098,0.7659574468085107,0.4986906572035837,0.08669823504089547,0.8363848692561563,0.2862105968370535,0.24997004541500897,,0.14309045226130654,0.37478260869565216,0.8369816368721877,0.14309045226130646,0.8532405617832755,0.16563704872064494,0.10879652980934128,0.37478260869565216,4.887927565873469,google--gemma-2-27b,45648,16446,62094,0.16494347279930427,0.09700730831165613,0.4329756577899416,0.26176528021870726,0.2363636363636364,0.22,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-27b_task-ACSMobility/google--gemma-2-27b_bench-3515623021/ACSMobility_full_seed-42_hash-3130101066.test_predictions.csv,0.4988436375796406,0.5,0.8343629512793551,0.10879652980934129,0.8836130146225651,0.16301836312781223,0.14309045226130654,0.14872944693572496,20,600,False,3130101066,ACSMobility_full_seed-42_hash-3130101066,,full,,3411532378,gemma-2-27b,True,,False,42,748098781,ACSMobility,gemma-2-27b,Gemma 2 27B,False,-1,True,inf,0.735143492124843,0.01,0.47771121203336875,0.29296782486763606,0.19735111282893678
Mixtral-8x22B-Instruct-v0.1__ACSMobility__-1__QA,0.39035977711212033,0.07756896774799588,0.8082050717516062,0.503362104963726,0.20101381492961484,0.6064698074764056,0.39479960186293944,0.40019108666262004,0.4015892203804757,0.6421484037963762,0.14380212827149844,0.2563541286635048,0.6421484037963762,0.14380212827149844,0.7369216614090431,0.25815491782886746,0.7094779314888011,1.1144110940055791,mistralai--Mixtral-8x22B-Instruct-v0.1,45648,16446,62094,0.7387026121686475,0.31551430364989685,0.6453255105949717,0.26662887789138634,0.22205265835219,0.22513313337822122,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-Instruct-v0.1_task-ACSMobility/mistralai--Mixtral-8x22B-Instruct-v0.1_bench-4276845777/ACSMobility_full_seed-42_hash-1600556545.test_predictions.csv,0.5050830494431873,0.5,0.26307833859095686,0.25815491782886746,0.30146316352188807,0.7436458713364952,0.6421484037963762,0.28022243713733075,10,600,False,1600556545,ACSMobility_full_seed-42_hash-1600556545,,full,,2101199828,Mixtral-8x22B-Instruct-v0.1,False,,False,42,3534097513,ACSMobility,Mixtral-8x22B-v0.1,Mixtral 8x22B (it),True,-1,True,0.731090803033249,0.5316294650046703,0.5926444833625218,0.4469191870390054,0.23686695441816855,0.6452038601132654
Mixtral-8x22B-Instruct-v0.1__ACSMobility__-1__Num,0.735143492124843,0.14569864967520896,0.8289624547291026,0.5,0.0,1.0,0.19699600444487392,0.053519341643293826,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.586165371603019,mistralai--Mixtral-8x22B-Instruct-v0.1,45648,16446,62094,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-Instruct-v0.1_task-ACSMobility/mistralai--Mixtral-8x22B-Instruct-v0.1_bench-2498051761/ACSMobility_full_seed-42_hash-3130101066.test_predictions.csv,0.5388962967747659,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,600,False,3130101066,ACSMobility_full_seed-42_hash-3130101066,,full,,1734619281,Mixtral-8x22B-Instruct-v0.1,True,,False,42,748098781,ACSMobility,Mixtral-8x22B-v0.1,Mixtral 8x22B (it),True,-1,True,0.25,0.4740071504493188,0.25,0.4740071504493188,0.04958666380215654,0.2113951428479402
gemma-2-9b__ACSEmployment__-1__QA,0.5200533974432265,0.1672709498316246,0.7071161960402467,0.5600275489407288,0.06231361850634343,0.8985037589320137,0.2436736067668638,0.1313076212613991,0.16338645138864377,0.15760046412099304,0.0860798487396953,0.010644677661169416,0.060347128631948084,0.0860798487396953,0.8693002244573729,0.15760046412099304,0.823128157698941,0.680082381556132,google--gemma-2-9b,176871,146740,323611,0.9237386862622099,0.12631462393300052,0.8654530716577172,0.4856556006048198,0.25969005851446736,0.5171221345374541,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b_task-ACSEmployment/google--gemma-2-9b_bench-3493056887/ACSEmployment_full_seed-42_hash-1059916037.test_predictions.csv,0.7270198703828216,0.5,0.1306997755426271,0.15760046412099293,0.4087555483592318,0.9893553223388306,0.06034712863194802,0.9393079008256763,20,600,False,1059916037,ACSEmployment_full_seed-42_hash-1059916037,,full,,2391592222,gemma-2-9b,False,,False,42,2214502198,ACSEmployment,gemma-2-9b,Gemma 2 9B,False,-1,True,0.6223758952827859,0.6714821189638177,0.5928275189070505,0.6731291581559341,0.06719635122341573,0.5842553156060171
gemma-2-9b__ACSEmployment__-1__Num,0.5771373655407264,0.24312491015426985,0.6650994615093502,0.6103957897856509,0.17366018149722628,0.7727791629784382,0.23631221219303422,0.12586997969626884,,0.4790370042995164,0.06736686060688443,0.032404252419244925,0.2770385317424107,0.06736686060688443,0.7468041680094533,0.4790370042995164,0.38762927845308587,1.130820206346711,google--gemma-2-9b,176871,146740,323611,0.8469211491574761,0.4410353457140379,0.4952256072076901,0.5180554085955201,0.1745032507821792,0.6986182550961899,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b_task-ACSEmployment/google--gemma-2-9b_bench-1294651446/ACSEmployment_full_seed-42_hash-2438922321.test_predictions.csv,0.6285083109035203,0.5,0.2531958319905468,0.4790370042995163,0.3124897039629094,0.9675957475807551,0.2770385317424108,0.7173043564987933,20,600,False,2438922321,ACSEmployment_full_seed-42_hash-2438922321,,full,,2301921246,gemma-2-9b,True,,False,42,1654031068,ACSEmployment,gemma-2-9b,Gemma 2 9B,False,-1,True,0.65,0.6509605668534135,0.62,0.6486398793613319,0.23922743547307718,0.5504847177629933
